Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-11133,2025-11-12,2025-11-16,Second Class,Consumer,Central,Illinois,Office Supplies,Binders,408.51,7,0.1,81.7
ORD-11134,2024-03-13,2024-03-19,Standard Class,Corporate,East,Massachusetts,Technology,Machines,2653.3,9,0.1,265.33
ORD-11135,2023-07-14,2023-07-18,Second Class,Home Office,East,Massachusetts,Office Supplies,Storage,47.66,2,0.0,13.34
ORD-11136,2025-11-16,2025-11-18,Standard Class,Consumer,West,Arizona,Furniture,Tables,3519.41,9,0.0,422.33
ORD-11137,2024-03-09,2024-03-12,Standard Class,Consumer,Central,Texas,Technology,Copiers,1131.35,3,0.15,67.88
ORD-11138,2024-08-31,2024-09-01,Same Day,Consumer,West,Arizona,Office Supplies,Paper,103.53,4,0.4,-4.14
ORD-11139,2024-01-31,2024-02-02,First Class,Home Office,East,Pennsylvania,Office Supplies,Binders,288.51,9,0.0,80.78
ORD-11140,2025-01-01,2025-01-08,Standard Class,Home Office,West,Washington,Office Supplies,Art,197.07,6,0.1,39.41
ORD-11141,2025-11-18,2025-11-22,Second Class,Consumer,South,North Carolina,Furniture,Chairs,1410.69,4,0.0,169.28
ORD-11142,2024-09-28,2024-10-05,Standard Class,Consumer,South,Tennessee,Office Supplies,Storage,368.26,9,0.3,14.73
ORD-11143,2023-12-13,2023-12-16,Standard Class,Consumer,West,Arizona,Office Supplies,Storage,122.3,5,0.3,4.89
ORD-11144,2025-09-14,2025-09-20,Standard Class,Corporate,West,California,Office Supplies,Art,97.16,4,0.0,27.2
ORD-11145,2024-09-19,2024-09-25,Standard Class,Consumer,Central,Ohio,Furniture,Furnishings,2299.12,6,0.15,-0.0
ORD-11146,2023-04-04,2023-04-07,Second Class,Consumer,West,Washington,Office Supplies,Paper,182.69,8,0.2,21.92
ORD-11147,2023-05-21,2023-05-23,Standard Class,Consumer,East,Massachusetts,Furniture,Bookcases,369.48,1,0.15,-0.0
ORD-11148,2025-05-19,2025-05-20,Second Class,Corporate,South,North Carolina,Office Supplies,Storage,48.28,2,0.0,13.52
ORD-11149,2025-11-10,2025-11-14,Standard Class,Home Office,Central,Ohio,Office Supplies,Binders,387.39,9,0.1,77.48
ORD-11150,2025-06-05,2025-06-09,Standard Class,Corporate,Central,Michigan,Technology,Phones,4344.9,6,0.4,-608.29
ORD-11151,2025-08-11,2025-08-12,Second Class,Corporate,South,Tennessee,Technology,Machines,3101.58,8,0.0,558.28
ORD-11152,2025-03-11,2025-03-13,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Binders,168.36,7,0.15,26.94
ORD-11153,2025-09-13,2025-09-19,Standard Class,Consumer,Central,Ohio,Technology,Copiers,3349.26,5,0.0,602.87
ORD-11154,2024-09-15,2024-09-22,Standard Class,Home Office,East,New Jersey,Office Supplies,Binders,296.93,9,0.1,59.39
ORD-11155,2023-12-16,2023-12-18,First Class,Consumer,Central,Ohio,Furniture,Chairs,2223.4,6,0.1,88.94
ORD-11156,2023-04-23,2023-04-29,First Class,Consumer,West,Arizona,Office Supplies,Binders,270.08,5,0.4,-10.8
ORD-11157,2025-03-09,2025-03-15,First Class,Corporate,West,Arizona,Office Supplies,Binders,360.98,9,0.1,72.2
ORD-11158,2023-11-27,2023-12-04,Standard Class,Consumer,West,California,Office Supplies,Paper,156.02,5,0.1,31.2
ORD-11159,2024-10-23,2024-10-25,Second Class,Consumer,East,Massachusetts,Office Supplies,Binders,284.63,6,0.0,79.7
ORD-11160,2025-10-20,2025-10-26,Standard Class,Corporate,East,New Jersey,Office Supplies,Binders,213.52,5,0.15,34.16
ORD-11161,2025-02-14,2025-02-18,Standard Class,Corporate,West,Oregon,Office Supplies,Storage,107.18,3,0.0,30.01
ORD-11162,2023-07-15,2023-07-19,Standard Class,Consumer,East,New York,Furniture,Chairs,334.17,1,0.0,40.1
ORD-11163,2025-11-20,2025-11-26,Second Class,Home Office,West,Oregon,Furniture,Furnishings,2245.23,5,0.0,269.43
ORD-11164,2025-05-24,2025-05-28,Standard Class,Corporate,West,Washington,Office Supplies,Paper,328.43,9,0.15,52.55
ORD-11165,2024-05-22,2024-05-24,Standard Class,Consumer,West,California,Technology,Accessories,2343.47,7,0.3,-140.61
ORD-11166,2025-03-27,2025-04-02,Standard Class,Corporate,East,Massachusetts,Furniture,Bookcases,2447.37,7,0.1,97.89
ORD-11167,2024-01-11,2024-01-15,Standard Class,Consumer,East,New York,Technology,Phones,3459.92,6,0.0,622.79
ORD-11168,2023-01-14,2023-01-16,Second Class,Consumer,East,New Jersey,Technology,Phones,4958.72,7,0.2,99.17
ORD-11169,2024-05-21,2024-05-24,Same Day,Consumer,South,Florida,Technology,Machines,2279.68,4,0.0,410.34
ORD-11170,2023-12-03,2023-12-07,Standard Class,Consumer,East,New Jersey,Technology,Copiers,389.44,1,0.0,70.1
ORD-11171,2025-06-09,2025-06-13,First Class,Consumer,Central,Texas,Office Supplies,Art,433.45,9,0.0,121.37
ORD-11172,2024-12-06,2024-12-12,First Class,Consumer,South,North Carolina,Technology,Accessories,2234.56,7,0.3,-134.07
ORD-11173,2023-10-14,2023-10-20,Second Class,Corporate,Central,Ohio,Furniture,Tables,202.36,1,0.0,24.28
ORD-11174,2025-09-13,2025-09-15,Standard Class,Consumer,West,Washington,Technology,Phones,3807.59,7,0.1,380.76
ORD-11175,2024-04-25,2024-04-30,Standard Class,Home Office,East,New York,Office Supplies,Paper,285.15,8,0.0,79.84
ORD-11176,2023-10-18,2023-10-22,Second Class,Home Office,West,Washington,Furniture,Bookcases,880.5,2,0.1,35.22
ORD-11177,2025-04-07,2025-04-13,Second Class,Consumer,West,California,Office Supplies,Storage,367.62,9,0.0,102.93
ORD-11178,2024-10-21,2024-10-24,Standard Class,Corporate,East,New York,Office Supplies,Storage,535.3,9,0.1,107.06
ORD-11179,2024-09-05,2024-09-06,Second Class,Corporate,West,Washington,Office Supplies,Storage,521.35,9,0.3,20.85
ORD-11180,2025-03-05,2025-03-09,Standard Class,Corporate,West,California,Office Supplies,Paper,150.26,3,0.3,6.01
ORD-11181,2024-02-13,2024-02-15,Standard Class,Corporate,Central,Illinois,Technology,Accessories,1977.85,4,0.0,356.01
ORD-11182,2025-04-29,2025-05-03,Standard Class,Corporate,East,New Jersey,Furniture,Tables,1440.97,4,0.2,-57.64
ORD-11183,2023-10-18,2023-10-22,Standard Class,Corporate,Central,Michigan,Technology,Copiers,844.42,2,0.2,16.89
ORD-11184,2025-11-19,2025-11-23,Second Class,Corporate,West,Oregon,Technology,Phones,2465.86,5,0.4,-345.22
ORD-11185,2025-05-27,2025-06-03,First Class,Corporate,East,New Jersey,Technology,Machines,3410.07,9,0.2,68.2
ORD-11186,2025-12-27,2025-12-30,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,425.68,8,0.15,68.11
ORD-11187,2025-11-17,2025-11-24,Standard Class,Corporate,Central,Ohio,Office Supplies,Binders,37.15,1,0.4,-1.49
ORD-11188,2023-07-06,2023-07-13,Standard Class,Corporate,South,Florida,Office Supplies,Paper,37.68,1,0.5,-4.52
ORD-11189,2025-11-15,2025-11-19,Same Day,Corporate,East,New York,Furniture,Chairs,601.6,4,0.0,72.19
ORD-11190,2024-07-28,2024-08-02,First Class,Consumer,East,Massachusetts,Furniture,Bookcases,1920.96,6,0.5,-537.87
ORD-11191,2023-02-22,2023-02-25,Standard Class,Home Office,East,Pennsylvania,Office Supplies,Storage,277.85,5,0.1,55.57
ORD-11192,2025-10-04,2025-10-11,Standard Class,Consumer,East,New Jersey,Office Supplies,Art,315.94,8,0.3,12.64
ORD-11193,2024-04-15,2024-04-22,Standard Class,Corporate,West,Washington,Office Supplies,Storage,139.65,6,0.1,27.93
ORD-11194,2023-04-02,2023-04-08,Standard Class,Corporate,East,New Jersey,Furniture,Tables,1484.62,5,0.1,59.38
ORD-11195,2023-07-30,2023-08-06,Second Class,Consumer,East,New York,Office Supplies,Storage,289.15,9,0.0,80.96
ORD-11196,2024-04-17,2024-04-23,Standard Class,Consumer,South,Georgia,Office Supplies,Binders,50.32,1,0.1,10.06
ORD-11197,2024-03-31,2024-04-06,Standard Class,Consumer,East,Pennsylvania,Technology,Phones,3358.26,5,0.1,335.83
ORD-11198,2023-05-02,2023-05-03,Same Day,Corporate,West,California,Office Supplies,Paper,28.12,1,0.0,7.87
ORD-11199,2024-02-08,2024-02-15,Standard Class,Corporate,West,California,Office Supplies,Binders,244.24,9,0.4,-9.77
ORD-11200,2023-06-02,2023-06-04,Standard Class,Consumer,East,Massachusetts,Office Supplies,Art,387.67,9,0.3,15.51
ORD-11201,2023-07-27,2023-07-31,Standard Class,Corporate,West,Washington,Furniture,Tables,1402.94,4,0.1,56.12
ORD-11202,2024-02-18,2024-02-22,First Class,Corporate,South,Georgia,Technology,Machines,1289.02,3,0.0,232.02
ORD-11203,2025-06-08,2025-06-11,Second Class,Home Office,West,Arizona,Office Supplies,Paper,443.0,9,0.0,124.04
ORD-11204,2025-06-13,2025-06-17,Second Class,Consumer,Central,Texas,Furniture,Chairs,2144.09,7,0.15,0.0
ORD-11205,2024-10-21,2024-10-24,Standard Class,Home Office,East,Pennsylvania,Furniture,Chairs,2026.81,9,0.0,243.22
ORD-11206,2024-07-21,2024-07-23,Same Day,Consumer,East,Pennsylvania,Office Supplies,Storage,61.65,1,0.3,2.47
ORD-11207,2025-10-30,2025-11-01,Standard Class,Corporate,East,Massachusetts,Furniture,Bookcases,1081.71,4,0.2,-43.27
ORD-11208,2025-06-18,2025-06-24,Standard Class,Consumer,West,Oregon,Office Supplies,Paper,162.95,4,0.1,32.59
ORD-11209,2024-08-28,2024-09-02,First Class,Consumer,East,Massachusetts,Office Supplies,Storage,304.85,8,0.15,48.78
ORD-11210,2023-12-01,2023-12-08,Standard Class,Corporate,Central,Illinois,Office Supplies,Paper,352.22,7,0.15,56.36
ORD-11211,2024-11-07,2024-11-12,Standard Class,Consumer,West,Washington,Office Supplies,Binders,356.09,6,0.0,99.71
ORD-11212,2025-11-10,2025-11-14,Standard Class,Consumer,West,California,Furniture,Bookcases,2346.52,6,0.2,-93.86
ORD-11213,2025-09-20,2025-09-21,Second Class,Consumer,South,Georgia,Office Supplies,Art,53.91,1,0.4,-2.16
ORD-11214,2024-03-17,2024-03-19,Second Class,Corporate,West,California,Office Supplies,Paper,177.72,3,0.0,49.76
ORD-11215,2024-10-03,2024-10-06,Standard Class,Consumer,East,New York,Office Supplies,Storage,153.95,7,0.0,43.11
ORD-11216,2024-07-17,2024-07-18,Standard Class,Consumer,East,Pennsylvania,Technology,Accessories,1225.04,4,0.0,220.51
ORD-11217,2025-06-30,2025-07-06,Standard Class,Corporate,East,Pennsylvania,Furniture,Furnishings,2145.66,5,0.0,257.48
ORD-11218,2024-03-10,2024-03-16,First Class,Consumer,East,New York,Office Supplies,Art,82.1,3,0.3,3.28
ORD-11219,2025-08-18,2025-08-25,Standard Class,Home Office,West,Oregon,Office Supplies,Storage,159.05,4,0.0,44.53
ORD-11220,2023-07-25,2023-07-28,Second Class,Corporate,South,North Carolina,Office Supplies,Storage,334.36,7,0.4,-13.37
ORD-11221,2024-04-15,2024-04-18,Standard Class,Consumer,Central,Ohio,Office Supplies,Binders,32.31,1,0.0,9.05
ORD-11222,2025-02-26,2025-03-01,Standard Class,Corporate,East,New Jersey,Technology,Copiers,3305.8,7,0.1,330.58
ORD-11223,2024-04-02,2024-04-03,First Class,Consumer,East,New Jersey,Technology,Phones,535.26,1,0.3,-32.12
ORD-11224,2024-05-06,2024-05-11,First Class,Home Office,South,Tennessee,Office Supplies,Art,400.39,7,0.5,-48.05
ORD-11225,2024-11-27,2024-11-28,Second Class,Consumer,Central,Ohio,Office Supplies,Binders,33.58,1,0.2,4.03
ORD-11226,2025-04-24,2025-04-25,Standard Class,Home Office,West,Washington,Office Supplies,Binders,321.61,9,0.0,90.05
ORD-11227,2025-01-24,2025-01-25,Standard Class,Home Office,South,Georgia,Office Supplies,Binders,277.66,7,0.2,33.32
ORD-11228,2023-02-22,2023-02-27,Standard Class,Corporate,West,California,Furniture,Bookcases,1576.81,9,0.1,63.07
ORD-11229,2023-04-14,2023-04-21,Standard Class,Consumer,East,New York,Office Supplies,Storage,250.66,7,0.1,50.13
ORD-11230,2024-12-17,2024-12-18,Second Class,Consumer,East,New York,Office Supplies,Binders,152.91,7,0.0,42.81
ORD-11231,2023-04-09,2023-04-13,Standard Class,Consumer,East,New Jersey,Furniture,Bookcases,1020.53,4,0.3,-122.46
ORD-11232,2025-02-07,2025-02-09,Second Class,Corporate,East,Massachusetts,Office Supplies,Binders,153.18,5,0.0,42.89
ORD-11233,2025-03-09,2025-03-11,Standard Class,Home Office,Central,Ohio,Technology,Phones,2233.2,6,0.2,44.66
ORD-11234,2023-05-01,2023-05-05,First Class,Home Office,South,Tennessee,Office Supplies,Binders,169.73,5,0.1,33.95
ORD-11235,2025-05-01,2025-05-07,Standard Class,Corporate,East,New York,Office Supplies,Paper,465.58,9,0.0,130.36
ORD-11236,2025-08-01,2025-08-08,Standard Class,Home Office,East,Massachusetts,Technology,Accessories,3244.08,8,0.0,583.93
ORD-11237,2024-04-03,2024-04-05,First Class,Corporate,West,California,Technology,Machines,1780.81,4,0.0,320.55
ORD-11238,2025-01-21,2025-01-24,Standard Class,Corporate,Central,Texas,Office Supplies,Art,260.12,7,0.0,72.83
ORD-11239,2024-08-01,2024-08-03,Standard Class,Corporate,West,Washington,Furniture,Tables,2130.14,5,0.3,-255.62
ORD-11240,2024-01-21,2024-01-28,Standard Class,Home Office,East,New Jersey,Office Supplies,Paper,97.27,2,0.0,27.24
ORD-11241,2024-05-05,2024-05-06,First Class,Consumer,South,North Carolina,Office Supplies,Storage,184.04,5,0.5,-22.08
ORD-11242,2025-06-20,2025-06-23,Standard Class,Consumer,Central,Michigan,Technology,Accessories,3862.33,6,0.3,-231.74
ORD-11243,2023-08-23,2023-08-26,Standard Class,Consumer,Central,Ohio,Office Supplies,Binders,159.97,3,0.15,25.6
ORD-11244,2023-04-15,2023-04-22,Second Class,Home Office,South,Georgia,Office Supplies,Storage,206.14,5,0.0,57.72
ORD-11245,2025-07-04,2025-07-05,Standard Class,Consumer,West,Oregon,Furniture,Tables,1432.25,6,0.0,171.87
ORD-11246,2025-05-12,2025-05-18,Standard Class,Consumer,West,Arizona,Office Supplies,Storage,111.58,4,0.1,22.32
ORD-11247,2024-07-24,2024-07-26,Standard Class,Corporate,Central,Ohio,Office Supplies,Binders,79.44,2,0.0,22.24
ORD-11248,2025-09-13,2025-09-15,First Class,Home Office,West,Arizona,Technology,Copiers,3005.37,8,0.0,540.97
ORD-11249,2023-04-17,2023-04-21,Standard Class,Corporate,West,California,Technology,Copiers,2536.55,7,0.0,456.58
ORD-11250,2025-02-03,2025-02-04,Standard Class,Corporate,Central,Michigan,Office Supplies,Art,156.83,5,0.1,31.37
ORD-11251,2025-05-13,2025-05-16,First Class,Consumer,East,New Jersey,Furniture,Chairs,1344.4,7,0.1,53.78
ORD-11252,2024-01-01,2024-01-08,Standard Class,Corporate,West,Oregon,Furniture,Bookcases,1094.62,7,0.1,43.78
ORD-11253,2024-07-01,2024-07-07,First Class,Consumer,South,Georgia,Office Supplies,Paper,209.52,9,0.1,41.9
ORD-11254,2024-04-15,2024-04-19,Standard Class,Corporate,Central,Texas,Office Supplies,Binders,272.73,5,0.3,10.91
ORD-11255,2023-08-01,2023-08-08,Same Day,Corporate,West,Arizona,Furniture,Tables,2801.04,9,0.15,-0.0
ORD-11256,2023-05-24,2023-05-30,First Class,Consumer,South,Georgia,Office Supplies,Binders,94.98,4,0.15,15.2
ORD-11257,2023-09-02,2023-09-06,Standard Class,Consumer,West,California,Furniture,Tables,212.34,1,0.0,25.48
ORD-11258,2025-02-16,2025-02-22,First Class,Corporate,East,New Jersey,Office Supplies,Art,306.05,9,0.2,36.73
ORD-11259,2023-03-05,2023-03-06,Second Class,Consumer,Central,Michigan,Technology,Accessories,1916.99,7,0.1,191.7
ORD-11260,2023-08-04,2023-08-05,Second Class,Corporate,South,Tennessee,Furniture,Chairs,464.97,2,0.0,55.8
ORD-11261,2023-03-08,2023-03-09,Standard Class,Home Office,West,Arizona,Furniture,Bookcases,333.69,2,0.1,13.35
ORD-11262,2023-04-08,2023-04-12,Standard Class,Home Office,South,Tennessee,Technology,Copiers,4903.75,9,0.0,882.68
ORD-11263,2023-05-09,2023-05-11,Second Class,Corporate,Central,Ohio,Furniture,Furnishings,2145.87,9,0.1,85.83
ORD-11264,2024-02-19,2024-02-20,Standard Class,Consumer,South,Florida,Technology,Machines,4639.37,7,0.0,835.09
ORD-11265,2024-11-25,2024-11-30,Second Class,Corporate,East,New York,Technology,Copiers,2026.62,5,0.0,364.79
ORD-11266,2025-07-28,2025-07-29,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,123.96,2,0.5,-14.88
ORD-11267,2023-05-25,2023-05-29,Second Class,Consumer,South,Tennessee,Office Supplies,Art,280.07,5,0.2,33.61
ORD-11268,2023-08-11,2023-08-14,First Class,Corporate,South,North Carolina,Furniture,Bookcases,2294.61,6,0.1,91.78
ORD-11269,2024-07-01,2024-07-08,Standard Class,Consumer,East,Pennsylvania,Office Supplies,Art,242.19,6,0.0,67.81
ORD-11270,2023-01-29,2023-01-30,Standard Class,Corporate,South,Georgia,Office Supplies,Art,226.9,4,0.0,63.53
ORD-11271,2023-11-04,2023-11-05,Standard Class,Corporate,West,Arizona,Office Supplies,Paper,226.84,8,0.15,36.29
ORD-11272,2024-09-19,2024-09-21,Second Class,Consumer,Central,Texas,Technology,Accessories,5300.58,9,0.0,954.1
ORD-11273,2025-07-11,2025-07-15,Standard Class,Home Office,Central,Michigan,Office Supplies,Binders,315.11,6,0.3,12.6
ORD-11274,2024-09-11,2024-09-15,Standard Class,Home Office,Central,Ohio,Office Supplies,Storage,61.47,1,0.15,9.84
ORD-11275,2023-12-10,2023-12-11,Standard Class,Consumer,West,Washington,Office Supplies,Art,58.84,1,0.0,16.48
ORD-11276,2024-05-04,2024-05-07,Standard Class,Corporate,East,Massachusetts,Furniture,Tables,1243.64,5,0.0,149.24
ORD-11277,2025-12-10,2025-12-14,Standard Class,Consumer,Central,Ohio,Office Supplies,Storage,60.91,2,0.1,12.18
ORD-11278,2025-06-13,2025-06-15,Standard Class,Consumer,West,Washington,Office Supplies,Art,180.58,8,0.15,28.89
ORD-11279,2025-08-02,2025-08-07,Standard Class,Corporate,Central,Illinois,Office Supplies,Binders,33.07,1,0.15,5.29
ORD-11280,2025-11-08,2025-11-15,Standard Class,Consumer,South,Florida,Furniture,Tables,2149.01,7,0.3,-257.88
ORD-11281,2024-06-28,2024-07-02,First Class,Consumer,Central,Illinois,Office Supplies,Art,47.19,1,0.5,-5.66
ORD-11282,2023-02-23,2023-03-01,Standard Class,Consumer,West,Arizona,Office Supplies,Binders,328.87,7,0.0,92.08
ORD-11283,2024-11-24,2024-11-27,Second Class,Corporate,Central,Illinois,Office Supplies,Art,152.03,4,0.2,18.24
ORD-11284,2025-12-20,2025-12-25,Standard Class,Consumer,West,Oregon,Technology,Phones,2118.67,6,0.15,127.12
ORD-11285,2025-02-27,2025-03-05,First Class,Home Office,Central,Michigan,Technology,Phones,4095.99,6,0.1,409.6
ORD-11286,2024-07-08,2024-07-10,Second Class,Corporate,Central,Ohio,Furniture,Tables,2895.3,8,0.2,-115.81
ORD-11287,2023-03-25,2023-03-28,Standard Class,Home Office,West,Washington,Technology,Copiers,653.68,1,0.1,65.37
ORD-11288,2025-07-06,2025-07-12,Standard Class,Corporate,East,New York,Technology,Phones,1711.41,6,0.1,171.14
ORD-11289,2024-12-10,2024-12-14,Standard Class,Consumer,Central,Texas,Furniture,Chairs,1356.59,8,0.0,162.79
ORD-11290,2025-11-04,2025-11-09,Same Day,Consumer,East,New Jersey,Office Supplies,Art,45.79,1,0.0,12.82
ORD-11291,2025-10-28,2025-10-30,Second Class,Corporate,East,New Jersey,Furniture,Tables,314.46,1,0.0,37.74
ORD-11292,2024-10-03,2024-10-04,Second Class,Corporate,West,California,Furniture,Chairs,2408.21,7,0.2,-96.33
ORD-11293,2023-07-13,2023-07-15,Same Day,Corporate,South,North Carolina,Office Supplies,Binders,418.96,9,0.3,16.76
ORD-11294,2023-08-17,2023-08-18,First Class,Corporate,South,Florida,Furniture,Chairs,712.29,4,0.1,28.49
ORD-11295,2023-07-07,2023-07-09,Standard Class,Corporate,Central,Ohio,Technology,Accessories,3236.1,5,0.3,-194.17
ORD-11296,2024-10-07,2024-10-10,Standard Class,Corporate,East,Pennsylvania,Office Supplies,Art,92.0,3,0.15,14.72
ORD-11297,2023-03-31,2023-04-07,Standard Class,Consumer,Central,Michigan,Office Supplies,Storage,119.75,2,0.2,14.37
ORD-11298,2023-09-30,2023-10-01,Same Day,Consumer,Central,Illinois,Technology,Machines,363.02,1,0.15,21.78
ORD-11299,2024-09-28,2024-09-30,Same Day,Consumer,Central,Texas,Office Supplies,Paper,241.18,9,0.2,28.94
ORD-11300,2024-10-29,2024-11-01,Standard Class,Consumer,Central,Ohio,Furniture,Bookcases,496.18,2,0.1,19.85
ORD-11301,2023-09-06,2023-09-09,Standard Class,Consumer,West,Washington,Office Supplies,Paper,221.06,4,0.0,61.9
ORD-11302,2024-01-10,2024-01-14,First Class,Corporate,West,California,Furniture,Bookcases,3099.09,7,0.15,0.0
ORD-11303,2024-03-01,2024-03-02,Second Class,Home Office,West,Arizona,Technology,Machines,2043.86,7,0.0,367.89
ORD-11304,2024-09-30,2024-10-07,Standard Class,Corporate,Central,Texas,Furniture,Chairs,1093.16,4,0.15,0.0
ORD-11305,2023-01-27,2023-01-29,Second Class,Home Office,West,Oregon,Office Supplies,Binders,104.73,3,0.0,29.32
ORD-11306,2025-04-03,2025-04-06,Second Class,Consumer,Central,Texas,Office Supplies,Paper,367.12,9,0.1,73.42
ORD-11307,2023-12-29,2024-01-03,Standard Class,Consumer,Central,Ohio,Office Supplies,Art,28.8,1,0.2,3.46
ORD-11308,2025-07-08,2025-07-10,Second Class,Consumer,South,Tennessee,Office Supplies,Binders,61.13,1,0.2,7.34
ORD-11309,2023-05-14,2023-05-15,Standard Class,Consumer,East,New York,Technology,Accessories,2319.28,9,0.15,139.16
ORD-11310,2024-10-21,2024-10-24,Second Class,Home Office,West,Arizona,Office Supplies,Art,50.68,2,0.15,8.11
ORD-11311,2023-09-14,2023-09-16,First Class,Home Office,Central,Illinois,Office Supplies,Binders,186.93,5,0.0,52.34
ORD-11312,2024-10-05,2024-10-07,Second Class,Consumer,East,New York,Furniture,Chairs,1996.85,8,0.0,239.62
ORD-11313,2024-03-21,2024-03-26,Standard Class,Consumer,West,Arizona,Furniture,Chairs,2238.21,8,0.2,-89.53
ORD-11314,2023-09-29,2023-10-04,Second Class,Corporate,East,New Jersey,Technology,Machines,2957.29,8,0.3,-177.44
ORD-11315,2025-07-20,2025-07-25,Second Class,Consumer,Central,Texas,Office Supplies,Art,255.97,5,0.0,71.67
